20	1	1148.879313
20	2	774.725105
20	3	720.722723
20	4	639.905271
20	5	574.805723
20	6	524.762305
20	7	496.314756
20	8	465.887157
20	9	433.125457
20	10	418.766956
20	11	409.845618
20	12	378.607091
20	13	373.382562
20	14	357.313387
20	15	323.737514
20	16	334.070564
20	17	315.915772
20	18	300.076000
20	19	304.215079
20	20	290.245579
20	21	286.733933
20	22	258.494405
20	23	240.268985
20	24	236.370898
20	25	223.274082
20	26	219.976382
20	27	216.464840
20	28	203.187416
20	29	201.094803
20	30	193.691235
20	31	194.491276
20	32	187.520696
20	33	180.454637
20	34	175.573677
20	35	169.008764
20	36	173.105193
20	37	167.987166
20	38	166.003464
20	39	161.157622
20	40	158.304882
20	41	162.951683
20	42	153.135804
20	43	149.695051
20	44	151.016031
20	45	149.090429
20	46	156.445494
20	47	153.157822
20	48	146.577154
20	49	140.871369
20	50	139.219343
20	51	141.128178
20	52	140.589794
20	53	138.665512
20	54	140.247278
20	55	140.530781
20	56	142.324394
20	57	147.505742
20	58	144.319428
20	59	142.826265
20	60	142.561466
20	61	142.243585
20	62	136.192637
20	63	138.369025
20	64	143.577696
20	65	144.704263
20	66	129.804281
20	67	143.709638
20	68	157.877644
20	69	153.689691
20	70	148.674187
20	71	141.439977
20	72	138.603273
20	73	156.328929
20	74	154.383562
20	75	122.010020
20	76	123.601836
20	77	120.106566
20	78	121.280631
20	79	142.986616
20	80	139.497441
20	81	143.598442
20	82	168.120545
20	83	145.386837
20	84	133.696532
20	85	150.248642
20	86	150.642918
20	87	150.366630
20	88	148.095610
20	89	148.338840
20	90	147.503425
20	91	148.834728
20	92	149.426821
20	93	142.147465
20	94	141.523773
20	95	139.955750
20	96	142.546110
20	97	154.214557
20	98	132.903039
20	99	124.423838
20	100	133.372316
20	101	159.336561
20	102	160.103620
20	103	135.312535
20	104	124.259854
20	105	117.733603
20	106	119.255546
20	107	115.565232
20	108	110.720810
20	109	128.884066
20	110	128.284552
20	111	125.092002
20	112	123.064623
20	113	120.116543
20	114	120.372449
20	115	121.744571
20	116	116.712527
20	117	124.118271
20	118	150.796720
20	119	136.210774
20	120	123.414850
20	121	121.406204
20	122	120.175565
20	123	118.655538
20	124	122.811361
20	125	136.512608
20	126	140.083877
20	127	135.307775
20	128	132.655633
20	129	139.325128
20	130	131.726790
20	131	141.409511
20	132	138.683764
20	133	135.581321
20	134	136.619628
20	135	138.810988
20	136	136.112838
20	137	139.054003
20	138	153.780787
20	139	147.507544
20	140	136.951557
20	141	127.070683
20	142	126.033518
20	143	128.780646
20	144	112.698395
20	145	111.331837
20	146	112.506924
20	147	109.179231
20	148	129.307875
20	149	134.928252
20	150	133.152156
20	151	121.494689
20	152	138.111268
20	153	139.870054
20	154	139.765397
20	155	139.500016
20	156	135.474048
20	157	130.364766
20	158	130.543260
20	159	115.464594
20	160	113.929605
20	161	118.787728
20	162	125.925922
20	163	131.488541
20	164	124.774602
20	165	128.538382
20	166	130.321899
20	167	132.517697
20	168	132.541076
20	169	131.188640
20	170	126.223491
20	171	120.454787
20	172	118.623513
20	173	135.299749
20	174	120.316681
20	175	114.495327
20	176	116.330810
20	177	113.058515
20	178	117.687447
20	179	152.141289
20	180	145.455668
20	181	138.683224
20	182	133.334340
20	183	123.283756
20	184	125.015599
20	185	120.373958
20	186	124.516203
20	187	113.057607
20	188	113.151863
20	189	111.587297
20	190	134.083047
20	191	146.733321
20	192	138.113108
20	193	141.774382
20	194	144.365297
20	195	127.271118
20	196	137.813530
20	197	129.786791
20	198	109.429560
20	199	102.922383
20	200	107.127417
20	201	108.721369
20	202	110.988076
20	203	110.640304
20	204	107.747982
20	205	97.448997
20	206	102.129145
20	207	102.846167
20	208	103.072611
20	209	99.950842
20	210	99.211333
20	211	102.927656
20	212	98.329805
20	213	84.653116
20	214	86.115482
20	215	117.175518
20	216	109.575909
20	217	113.308539
20	218	121.925268
20	219	131.464864
20	220	130.246475
20	221	155.366159
20	222	145.657383
20	223	141.962994
20	224	121.757244
20	225	127.463496
20	226	132.649969
20	227	146.995947
20	228	124.126207
20	229	125.633759
20	230	124.201217
20	231	95.016185
20	232	98.901734
20	233	101.337351
20	234	102.047063
20	235	99.717642
20	236	102.141719
20	237	101.609976
20	238	109.249504
20	239	108.162089
20	240	103.900358
20	241	101.664788
20	242	97.413947
20	243	97.484941
20	244	98.547808
20	245	93.329561
20	246	94.419914
20	247	97.955594
20	248	96.098470
20	249	96.705128
20	250	97.852336
20	251	100.781255
20	252	98.888074
20	253	100.128437
20	254	100.573763
20	255	98.318653
20	256	101.376462
20	257	100.614838
20	258	102.014719
20	259	94.953204
20	260	91.487336
20	261	79.398018
20	262	78.948213
20	263	78.812276
20	264	78.507215
20	265	80.072024
20	266	84.686360
20	267	77.842749
20	268	78.896331
20	269	77.805721
20	270	77.802678
20	271	76.005508
20	272	74.716860
20	273	74.956076
20	274	76.531217
20	275	76.971888
20	276	76.041452
20	277	75.722758
20	278	75.223182
20	279	74.485942
20	280	74.385851
20	281	76.072567
20	282	77.017250
20	283	76.137500
20	284	74.513113
20	285	74.970032
20	286	71.688209
20	287	73.987335
20	288	76.612597
20	289	73.396527
20	290	85.249818
20	291	105.252873
20	292	113.317852
20	293	113.942463
20	294	107.976511
20	295	98.104338
20	296	97.586287
20	297	100.380934
20	298	99.828892
20	299	98.782052
20	300	99.146658
20	301	98.478636
20	302	99.737268
20	303	96.053423
20	304	95.025569
20	305	93.651802
20	306	98.205453
20	307	97.159847
20	308	96.095333
20	309	96.563569
20	310	95.285135
20	311	94.838478
20	312	97.437686
20	313	96.028951
