20	1	207.203084
20	2	136.658123
20	3	109.369231
20	4	93.931503
20	5	85.260383
20	6	74.612574
20	7	69.176259
20	8	63.310972
20	9	58.604983
20	10	54.125984
20	11	52.888755
20	12	52.324155
20	13	47.311042
20	14	45.233827
20	15	45.759706
20	16	42.924165
20	17	43.245902
20	18	40.960822
20	19	40.384256
20	20	38.452920
20	21	38.687047
20	22	36.589217
20	23	33.853026
20	24	32.365959
20	25	31.914604
20	26	31.107860
20	27	35.695340
20	28	35.754479
20	29	32.887008
20	30	30.253713
20	31	29.595996
20	32	30.269600
20	33	32.301089
20	34	32.708092
20	35	33.027560
20	36	30.622217
20	37	28.983921
20	38	28.637905
20	39	28.265524
20	40	29.756050
20	41	31.044323
20	42	28.488967
20	43	28.479122
20	44	28.958389
20	45	29.059503
20	46	27.828646
20	47	26.956992
20	48	27.386950
20	49	28.354840
20	50	27.514582
20	51	26.950541
20	52	27.620349
20	53	27.433703
20	54	27.606905
20	55	28.244081
20	56	28.674633
20	57	27.647932
20	58	26.722176
20	59	27.305886
20	60	27.588302
20	61	27.329886
20	62	28.030917
20	63	26.996125
20	64	27.206258
20	65	27.523442
20	66	26.761282
20	67	26.346001
20	68	26.375651
20	69	27.714787
20	70	26.870402
20	71	26.545229
20	72	27.072388
20	73	27.948262
20	74	27.331947
20	75	26.413427
20	76	27.031487
20	77	27.040485
20	78	27.036043
20	79	26.190104
20	80	25.975820
20	81	25.828887
20	82	26.942107
20	83	26.230367
20	84	26.669166
20	85	25.486045
20	86	26.400194
20	87	25.750038
20	88	25.637985
20	89	24.936356
20	90	23.883542
20	91	23.132208
20	92	22.884472
20	93	21.816271
20	94	22.554608
20	95	23.602629
20	96	26.301183
20	97	25.250743
20	98	26.355013
20	99	25.122286
20	100	24.483102
20	101	23.570349
20	102	24.672768
20	103	24.749549
20	104	24.941608
20	105	24.593187
20	106	25.237422
20	107	24.609170
20	108	23.589447
20	109	22.889799
20	110	21.884117
20	111	21.682485
20	112	22.772236
20	113	21.370356
20	114	22.064805
20	115	23.037120
20	116	21.757916
20	117	21.686105
20	118	21.574191
20	119	20.343304
20	120	21.031968
20	121	21.452352
20	122	21.506690
20	123	21.186727
20	124	21.594070
20	125	21.364267
20	126	21.050790
20	127	20.675053
20	128	21.039534
20	129	20.479106
20	130	20.759924
20	131	21.155619
20	132	21.227280
20	133	21.181666
20	134	21.311358
20	135	21.212892
20	136	21.062711
20	137	21.033757
20	138	21.209679
20	139	20.470429
20	140	20.436843
20	141	20.248109
20	142	21.209458
20	143	20.528013
20	144	20.819109
20	145	20.613389
20	146	20.099765
20	147	19.789123
20	148	19.766086
20	149	20.200372
20	150	20.234621
20	151	20.036003
20	152	20.389926
20	153	20.708337
20	154	20.798392
